"sample_year","cruise_id","event_code","station_id","master_station_name","gear","gear_performance","tow_type","nbs_strata","oceanographic_domain","large_marine_ecosystem","region","haul_date","eq_time","eq_latitude","eq_longitude","gear_in_time","gear_in_latitude","gear_in_longitude","gear_out_time","gear_out_latitude","gear_out_longitude","haulback_time","haulback_latitude","haulback_longitude","effort","effort_units","tow_duration","species_tsn","common_name","scientific_name","lhs_code","total_catch_number","total_catch_weight","event_notes","catch_notes"
2010,"DY1004",3,20100304039,"57.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-28,2010-08-28 15:58:00,57.4872,-164.0265,NA,NA,NA,NA,NA,NA,2010-08-28 16:28:00,57.4637,-164.075,0.2158,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",18,60,NA,NA
2010,"DY1004",3,20100304040,"57-164","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-28,2010-08-28 22:12:00,56.9382,-164.1372,NA,NA,NA,NA,NA,NA,2010-08-28 22:22:00,56.9317,-164.1513,0.0619,"km2",10,934083,"Pollock","Gadus chalcogrammus","A0",7,21,"2nd set at station 40. 10 min tow due to jellyfish. Codend not closed on first tow. ToT weigh of bag 1822kg, sub sample w/ jellyfish = 51.7kg. Mult X 3.5 then X3 for tow length","10 minute tow due to jellyfish"
2010,"DY1004",3,20100304041,"56.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-29,2010-08-29 03:42:00,56.4695,-165.0897,NA,NA,NA,NA,NA,NA,2010-08-29 04:02:00,56.4577,-165.125,0.1401,"km2",20,934083,"Pollock","Gadus chalcogrammus","A0",9,20,"20 min tow due to jelly layer, catch adjusted for time","20 minute tow due to jelly fish."
2010,"DY1004",3,20100304043,"57.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-29,2010-08-29 20:50:00,57.5045,-165.0378,NA,NA,NA,NA,NA,NA,2010-08-29 21:20:00,57.4987,-165.0955,0.1939,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",85,266,NA,NA
2010,"DY1004",3,20100304064,"55.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-09,2010-09-09 02:18:00,55.4967,-167.0113,NA,NA,NA,NA,NA,NA,2010-09-09 02:47:00,55.483,-167.0572,0.1807,"km2",29,934083,"Pollock","Gadus chalcogrammus","A0",36,52,"jeff consulting with Partick on starboard winch, during leg one did oceanography here only",NA
2010,"DY1004",3,20100304065,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-09,2010-09-09 16:25:00,56.4872,-167.0458,NA,NA,NA,NA,NA,NA,2010-09-09 16:55:00,56.4712,-167.0928,0.1875,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3,12,"engineers again working with winches",NA
2010,"DY1004",3,20100304068,"57-168","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-10,2010-09-10 03:55:00,56.9823,-167.9843,NA,NA,NA,NA,NA,NA,2010-09-10 04:25:00,56.956,-167.9938,0.1648,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",142,275,NA,NA
2012,"DY1203",3,20120303032,"56.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-25,2012-08-25 15:42:00,56.503,-164.0233,NA,NA,NA,NA,NA,NA,2012-08-25 16:12:00,56.5295,-164.0638,0.2131,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1683,2206,"water speed 3.8. set vertical to 25m to sample acoustic layer.",NA
2012,"DY1203",3,20120303033,"57-164","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-25,2012-08-25 20:32:00,57.0333,-164.0582,NA,NA,NA,NA,NA,NA,2012-08-25 21:02:00,57.0655,-164.0927,0.2291,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5888,9420,"3.9 knots water speed","10 to Ron, 10 to diet."
2012,"DY1203",3,20120303034,"57.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-26,2012-08-26 00:53:00,57.5028,-164.0023,NA,NA,NA,NA,NA,NA,2012-08-26 01:23:00,57.5193,-164.0423,0.1665,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",40,50,"water speed of 4.0 knots","10 Diet, 10 Ron"
2012,"DY1203",3,20120303040,"57.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2012-08-27,2012-08-27 06:33:00,57.523,-164.9522,NA,NA,NA,NA,NA,NA,2012-08-27 07:03:00,57.4973,-165.0005,0.2245,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,2,"4.0 water speed",NA
2011,"BE1101",3,20110801053,"63.5-168","CAN","S","S",5,1,"Bering Sea","NBS",2011-09-06,2011-09-06 16:41:00,63.518,-167.9485,NA,NA,NA,NA,NA,NA,2011-09-06 17:11:00,63.5503,-167.8876,0.2815,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,1,"Thermocline: 25-27m, MMW JM&DC, Warp (T) 5.4, 5.1           RPM 905",NA
2012,"DY1203",3,20120303067,"58-167","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-01,2012-09-01 00:11:00,57.9683,-167.018,NA,NA,NA,NA,NA,NA,2012-09-01 00:41:00,57.9372,-167.0167,0.1912,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",79,154,"3.8 knots water speed",NA
2012,"DY1203",3,20120303068,"57.5-167","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-01,2012-09-01 03:10:00,57.5487,-166.9997,NA,NA,NA,NA,NA,NA,2012-09-01 03:40:00,57.5217,-166.9997,0.166,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",577,1794,"4.0  knots water speed",NA
2012,"DY1203",3,20120303070,"57-167","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-01,2012-09-01 15:46:00,57.0072,-167.0052,NA,NA,NA,NA,NA,NA,2012-09-01 16:16:00,56.979,-166.9973,0.1754,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",755,470,"layer at around 28m. Tried to dip net into layer. Most of tow at around 23m.",NA
2012,"DY1203",3,20120303071,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2012-09-01,2012-09-01 20:41:00,56.504,-166.9728,NA,NA,NA,NA,NA,NA,2012-09-01 21:11:00,56.501,-166.9167,0.1912,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",44,48,"Added two A4 bouys to center of headrope to keep the headrope at the surface. 3.9 knots water speed.",NA
2012,"DY1203",3,20120303072,"56-167","CAN","S","S",0,4,"Bering Sea","SEBS",2012-09-02,2012-09-02 03:02:00,56.026,-167.0033,NA,NA,NA,NA,NA,NA,2012-09-02 03:32:00,55.9962,-167.001,0.1834,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",536,834,"3.8 knots water speed",NA
2012,"DY1203",3,20120303075,"55.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2012-09-08,2012-09-08 05:22:00,55.4945,-166.9468,NA,NA,NA,NA,NA,NA,2012-09-08 05:53:00,55.5023,-167.0046,0.2069,"km2",31,934083,"Pollock","Gadus chalcogrammus","A0",102,110,"Zulu: 05:22 Start 05:53 End",NA
2012,"DY1203",3,20120303076,"55.5-168","CAN","S","S",0,4,"Bering Sea","SEBS",2012-09-08,2012-09-08 15:56:00,55.5261,-168.0051,NA,NA,NA,NA,NA,NA,2012-09-08 16:25:00,55.5638,-168.0104,0.2325,"km2",29,934083,"Pollock","Gadus chalcogrammus","A0",99,114,"Zulu: 15:56 Start 16:25 End",NA
2010,"DY1004",3,20100304015,"55.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2010-08-22,2010-08-22 16:22:00,55.5163,-163.0337,NA,NA,NA,NA,NA,NA,2010-08-22 16:52:00,55.5372,-163.0783,0.2015,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",290,488,NA,NA
2010,"DY1004",3,20100304016,"56-162","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-22,2010-08-22 23:23:00,56.0077,-162.0677,NA,NA,NA,NA,NA,NA,2010-08-22 23:53:00,56.0262,-162.1192,0.2104,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",467,598,NA,NA
2010,"DY1004",3,20100304018,"56.5-162","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-23,2010-08-23 05:29:00,56.5248,-162.0062,NA,NA,NA,NA,NA,NA,2010-08-23 05:49:00,56.5412,-162.0222,0.1145,"km2",20,934083,"Pollock","Gadus chalcogrammus","A0",50,80,"20 minute tow due to jellyfish sign and net collapsing. About 10 TONS of jellyfish in net, 3 net bars broke during tow! Rolled up and tied off.","20 minute tow due to jelly fish. 10 tons of jellyfish in net."
2011,"BE1101",3,20110801085,"58-169","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-19,2011-09-19 17:06:00,57.9742,-169.0235,NA,NA,NA,NA,NA,NA,2011-09-19 17:36:00,57.9397,-169.0235,0.2302,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",123,142,"thermocline 25-35m, 5.75-2.2 degrees C MMW:JM & DC 5.4, 5.2 rpm 910",NA
2009,"DY0905",3,20090305062,"59-171","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-22,2009-09-22 22:06:00,59.0262,-171.0088,NA,NA,NA,NA,NA,NA,2009-09-22 22:36:00,59.0565,-171.0233,0.1943,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",16,34,"no adjustments needed to warp during set","Ron H"
2009,"DY0905",3,20090305064,"59.5-171","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-23,2009-09-23 04:39:00,59.5198,-171.0403,NA,NA,NA,NA,NA,NA,2009-09-23 05:09:00,59.5525,-171.0732,0.2286,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",58,118,"no warp adjustments needed, floats up entire set","diet, Ron H"
2010,"EE1001",3,20100501028,"61.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2010-09-18,2010-09-18 00:18:00,61.5054,-169.0504,NA,NA,NA,NA,NA,NA,2010-09-18 00:38:00,61.505,-169.0942,0.1116,"km2",20,934083,"Pollock","Gadus chalcogrammus","A0",1,2,"CTD 7.74 30.46, thermocline 19-24m, rpm 1100 Ended trawl after 20 min, not 30",NA
2010,"EE1001",3,20100501030,"61.5-170","CAN","S","S",4,1,"Bering Sea","NBS",2010-09-18,2010-09-18 05:56:00,61.4998,-170.0371,NA,NA,NA,NA,NA,NA,2010-09-18 06:26:00,61.5002,-170.1016,0.1609,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5,8,"CTD 8.150 30.857, thermosalinograph 20-25",NA
2010,"EE1001",3,20100501031,"61.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2010-09-18,2010-09-18 16:40:00,61.5169,-171.0027,NA,NA,NA,NA,NA,NA,2010-09-18 17:10:00,61.5465,-171.0155,0.1579,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",12,23,"Speed = ground speed, thermocline 24-27, 2nd thermocline ~12m, CTD 8.43 30.857, rpm 1100","STOMACH 19g"
2010,"EE1001",3,20100501032,"62-171","CAN","S","S",4,1,"Bering Sea","NBS",2010-09-18,2010-09-18 21:17:00,61.9888,-171.0134,NA,NA,NA,NA,NA,NA,2010-09-18 21:47:00,61.9598,-170.9995,0.1554,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",23,49,"Speed = ground speed, thermocline 24-28m","stomachs - 21g"
2010,"EE1001",3,20100501034,"62-170","CAN","S","S",4,1,"Bering Sea","NBS",2010-09-19,2010-09-19 03:17:00,62.0183,-170.0174,NA,NA,NA,NA,NA,NA,2010-09-19 03:47:00,62.0322,-170.073,0.1643,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5,9,"CTD 8.63 31.009, thermocline 23-25, rpm 1100",NA
2010,"DY1004",3,20100304019,"56.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-23,2010-08-23 16:23:00,56.486,-160.9985,NA,NA,NA,NA,NA,NA,2010-08-23 16:53:00,56.5045,-161.049,0.2057,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2795,4360,NA,NA
2010,"DY1004",3,20100304021,"57-161","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-23,2010-08-23 23:13:00,56.9948,-161.0715,NA,NA,NA,NA,NA,NA,2010-08-23 23:43:00,56.9998,-161.1387,0.2271,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",11,18,NA,NA
2010,"DY1004",3,20100304022,"57.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-24,2010-08-24 05:00:00,57.513,-161.0552,NA,NA,NA,NA,NA,NA,2010-08-24 05:30:00,57.5283,-161.1058,0.1917,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",83,60,NA,NA
2009,"DY0905",3,20090305048,"56.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-19,2009-09-19 17:04:00,56.5037,-168.97,NA,NA,NA,NA,NA,NA,2009-09-19 17:34:00,56.4723,-168.941,0.2195,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2,2,"warp 165-180",NA
2012,"DY1203",3,20120303102,"57-169","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-13,2012-09-13 02:48:00,56.9859,-169.0004,NA,NA,NA,NA,NA,NA,2012-09-13 03:18:00,56.9528,-169.0056,0.2042,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1159,626,"Heavier scatter from 15-30m, lighter scatter 30-40m, w/columns of dense scatter below.",NA
2012,"DY1203",3,20120303105,"56.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-13,2012-09-13 15:51:00,56.4868,-168.9853,NA,NA,NA,NA,NA,NA,2012-09-13 16:21:00,56.4608,-168.9491,0.2016,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",429,712,"Relatively dense scatter 0-25m, minimal scatter below 25m. Some difficulty keeping doors down. 20min: layer less dense, stronger individual signals.",NA
2012,"DY1203",3,20120303106,"56-169","CAN","S","S",0,3,"Bering Sea","SEBS",2012-09-13,2012-09-13 21:13:00,55.9975,-168.9603,NA,NA,NA,NA,NA,NA,2012-09-13 21:43:00,55.9819,-168.9143,0.185,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",7,10,"Had to reposition ship to avoid traffic. Difficulty maintaining consistent depth. Scattered targets.",NA
2012,"DY1203",3,20120303107,"56-170","CAN","S","S",0,3,"Bering Sea","SEBS",2012-09-14,2012-09-14 03:42:00,55.9802,-170.0246,NA,NA,NA,NA,NA,NA,2012-09-14 04:13:00,55.9522,-170.0459,0.1871,"km2",31,934083,"Pollock","Gadus chalcogrammus","A0",756,656,"Scattered column of relatively dense.",NA
2009,"DY0905",3,20090305006,"56-163","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-05,2009-09-05 00:04:00,56.0133,-162.9812,NA,NA,NA,NA,NA,NA,2009-09-05 00:34:00,56.0362,-162.9492,0.1809,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",23,112,"Did dip down briefly while setting ropes were tangled.",NA
2009,"DY0905",3,20090305007,"56.5-163","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-05,2009-09-05 05:04:00,56.522,-163.022,NA,NA,NA,NA,NA,NA,2009-09-05 05:34:00,56.5508,-163.0508,0.2048,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",45,146,NA,NA
2009,"DY0905",3,20090305008,"56.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-05,2009-09-05 16:27:00,56.5108,-161.0103,NA,NA,NA,NA,NA,NA,2009-09-05 16:57:00,56.5428,-161.0413,0.2259,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",7,14,NA,NA
2009,"DY0905",3,20090305009,"57-161","CAN","S","S",0,2,"Bering Sea","SEBS",2009-09-05,2009-09-05 21:21:00,57.0092,-161.001,NA,NA,NA,NA,NA,NA,2009-09-05 21:51:00,57.0427,-161.0013,0.2086,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,1,NA,NA
2012,"DY1203",3,20120303157,"58.5-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-20,2012-09-20 17:04:00,58.5153,-170.0104,NA,NA,NA,NA,NA,NA,2012-09-20 17:34:00,58.552,-170.0411,0.2462,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",47,42,"Light scatter of signal 0-25m. Heavier layer 26-28m. Initially fishing @ 35m, then consistently @28-30m. Layer at 28m becoming heavy at times.",NA
2012,"DY1203",3,20120303158,"59-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-20,2012-09-20 20:59:00,59.0105,-170.0005,NA,NA,NA,NA,NA,NA,2012-09-20 21:29:00,59.0378,-170.0276,0.1885,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",48,42,"Light scatter 0-26m, heavier layer 27-30m. Fishing @ ~28-30m.",NA
2009,"DY0905",3,20090305018,"57.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2009-09-07,2009-09-07 21:39:00,57.4912,-163.0363,NA,NA,NA,NA,NA,NA,2009-09-07 22:09:00,57.4793,-163.0935,0.2053,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,2,NA,NA
2012,"DY1203",3,20120303160,"59-171","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-21,2012-09-21 03:41:00,58.9756,-170.9989,NA,NA,NA,NA,NA,NA,2012-09-21 04:12:00,58.9438,-170.9983,0.1955,"km2",31,934083,"Pollock","Gadus chalcogrammus","A0",251,446,"Minimal signal 0-25m, concentrated signal 25-27m. Initially (3min) fish ~25m, then 28-29m. Band of signal breaking up and scattering into upper depths consolidated back at depth.",NA
2007,"DY0702",3,20070302061,"61-172","CAN","S","S",12,2,"Bering Sea","NBS",2007-09-20,2007-09-20 17:03:00,60.9132,-171.977,NA,NA,NA,NA,NA,NA,2007-09-20 17:33:00,60.9015,-171.9118,0.2142,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",359,402,"Distance 4.1 Km; Ground speed 4.1; Heading mid-way = 103.",NA
2007,"DY0702",3,20070302062,"60.5-172","CAN","S","S",12,2,"Bering Sea","NBS",2007-09-20,2007-09-20 21:52:00,60.5012,-171.9758,NA,NA,NA,NA,NA,NA,2007-09-20 22:22:00,60.4903,-171.9042,0.2257,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",356,285,"Distance 4.1 Km; 6m headrope vert spread; Ground speed 4.3",NA
2007,"DY0702",3,20070302063,"60-172","CAN","S","S",12,2,"Bering Sea","NBS",2007-09-21,2007-09-21 04:55:00,59.9907,-172.0563,NA,NA,NA,NA,NA,NA,2007-09-21 05:25:00,59.9868,-172.1303,0.2318,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",566,430,"Distance 4.1 Km; 3rd wire tangled, net not spreading; reset trawl after 2 min; fished 1st set labeled as 44a, standard set as 44b.",NA
2007,"DY0702",3,20070302064,"58.5-170","CAN","S","S",0,2,"Bering Sea","SEBS",2007-09-21,2007-09-21 17:12:00,58.4433,-170.0185,NA,NA,NA,NA,NA,NA,2007-09-21 17:42:00,58.4057,-170.0203,0.2384,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1315,894,"Distance 4.1 Km; 5m headrope; Ground speed 4.5",NA
2007,"DY0702",3,20070302065,"58-170","CAN","S","S",0,2,"Bering Sea","SEBS",2007-09-21,2007-09-21 22:49:00,57.9745,-169.9303,NA,NA,NA,NA,NA,NA,2007-09-21 23:19:00,57.9552,-169.8693,0.243,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1588,1080,"Distance 4.1 Km; 4m headrope; Ground speed 4.5",NA
2008,"DY0806",3,20080306001,"55.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2008-09-11,2008-09-11 16:50:00,55.4833,-162.9833,NA,NA,NA,NA,NA,NA,2008-09-11 17:20:00,55.4667,-162.95,0.1621,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",6,19,"Upwind set","all to Jamal, diet"
2013,"BE1301",3,20130801172,"NB-T04","CAN","G","S",5,1,"Bering Sea","NBS",2013-09-17,2013-09-17 16:31:25,63.5078,-166.0559,NA,NA,NA,NA,NA,NA,2013-09-17 17:01:55,63.5287,-166.1246,0.2021,"km2",30.5,934083,"Pollock","Gadus chalcogrammus","A0",3,10,"NW20  seas 8-9",NA
2012,"DY1203",3,20120303110,"56.5-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-14,2012-09-14 15:50:00,56.5121,-170.0008,NA,NA,NA,NA,NA,NA,2012-09-14 16:21:00,56.5447,-170.0011,0.2004,"km2",31,934083,"Pollock","Gadus chalcogrammus","A0",41,58,"Minimal siganl scatter between 0-50m",NA
2012,"DY1203",3,20120303112,"57-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-14,2012-09-14 20:54:00,57.0011,-169.9776,NA,NA,NA,NA,NA,NA,2012-09-14 21:24:00,57.0145,-169.9364,0.1607,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1195,908,"Dense columns of signal 10-15m from surface, sometimes extending down. Intense and large groupings of signal from ~25m to bottom. Same basic conditions throughout.",NA
2012,"DY1203",3,20120303114,"57.5-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-15,2012-09-15 03:04:00,57.5261,-169.9837,NA,NA,NA,NA,NA,NA,2012-09-15 03:34:00,57.5582,-169.9542,0.22,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",320,288,"Dense signal throughout 0-35m. Scattered signal 35-55m, slightly denser 55m to bottom. Same throughout trawl.",NA
2008,"DY0806",3,20080306004,"58-161","CAN","S","S",0,1,"Bering Sea","SEBS",2008-09-12,2008-09-12 17:32:00,57.9995,-161.0132,NA,NA,NA,NA,NA,NA,2008-09-12 18:02:00,57.9977,-161.0813,0.217,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,0,NA,"Ron, no wt"
2008,"DY0806",3,20080306005,"57.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-12,2008-09-12 22:47:00,57.45,-161,NA,NA,NA,NA,NA,NA,2008-09-12 23:17:00,57.4167,-161,0.2222,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",100,163,"4.1 Km traveled","diet Jamal, Heintz"
2008,"DY0806",3,20080306006,"57-161","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-13,2008-09-13 03:25:00,56.9975,-161.0143,NA,NA,NA,NA,NA,NA,2008-09-13 03:55:00,56.9882,-161.067,0.1711,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2164,5240,"4.2 Km traveled","diet, Moss, Heintz, Hilgruber"
2008,"DY0806",3,20080306008,"56.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-13,2008-09-13 17:03:00,56.483,-161.0298,NA,NA,NA,NA,NA,NA,2008-09-13 17:33:00,56.4833,-161.0932,0.2141,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",559,1610,"Distance 4.1 nm","diet Jamal, length sample of 50 written in paperwork"
2008,"DY0806",3,20080306010,"56.5-163","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-17,2008-09-17 16:56:00,56.5403,-163.0067,NA,NA,NA,NA,NA,NA,2008-09-17 17:26:00,56.5792,-163.0038,0.2597,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3779,9900,"Headrope 3.5m; 4.1 Km tow distance","Moss, diet, Heintz"
2008,"DY0806",3,20080306011,"57-163","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-17,2008-09-17 21:27:00,57.0248,-163.038,NA,NA,NA,NA,NA,NA,2008-09-17 21:57:00,57.043,-163.0853,0.1542,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3067,9600,"Warp 330-360; 3rd wire over strd bouys","diet"
2008,"DY0806",3,20080306012,"57.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2008-09-18,2008-09-18 04:02:00,57.5527,-163.054,NA,NA,NA,NA,NA,NA,2008-09-18 04:32:00,57.5933,-163.067,0.2519,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",389,1032,NA,"Moss, Heintz, diet"
2013,"BE1301",3,20130801175,"NB-U02","CAN","G","S",5,1,"Bering Sea","NBS",2013-09-19,2013-09-19 00:26:48,63.0019,-167.6948,NA,NA,NA,NA,NA,NA,2013-09-19 00:57:19,63.0038,-167.6191,0.1903,"km2",30.5166666666667,934083,"Pollock","Gadus chalcogrammus","A0",7,10,NA,NA
2013,"BE1301",3,20130801180,"NB-V01","CAN","G","S",4,1,"Bering Sea","NBS",2013-09-20,2013-09-20 05:06:07,62.5061,-169.0353,NA,NA,NA,NA,NA,NA,2013-09-20 05:36:32,62.5196,-169.1038,0.1797,"km2",30.4166666666667,934083,"Pollock","Gadus chalcogrammus","A0",58,113,NA,NA
2008,"DY0806",3,20080306014,"58-163","CAN","S","S",0,1,"Bering Sea","SEBS",2008-09-18,2008-09-18 09:51:00,58.0175,-163.0288,NA,NA,NA,NA,NA,NA,2008-09-18 10:21:00,58.0468,-163.0563,0.2146,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1665,4178,"Upwind set, 465 Pandalid shrimp 223g in catch.",NA
2008,"DY0806",3,20080306015,"58.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2008-09-18,2008-09-18 16:47:00,58.5457,-163.0718,NA,NA,NA,NA,NA,NA,2008-09-18 17:17:00,58.5832,-163.1117,0.2671,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",66,248,"Hit bottom 1/2 way thru tow","diet, Heintz"
2008,"DY0806",3,20080306021,"57.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-20,2008-09-20 05:43:00,57.4808,-164.9177,NA,NA,NA,NA,NA,NA,2008-09-20 06:13:00,57.466,-164.8575,0.2216,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",248,705,"3rd wire tangled w/ buoy; 5064.3 recorded as station 20 in scs",NA
2008,"DY0806",3,20080306022,"57-165","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-20,2008-09-20 17:23:00,56.9917,-164.905,NA,NA,NA,NA,NA,NA,2008-09-20 17:53:00,56.9933,-164.8367,0.1346,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3238,7480,"3rd wire wrapped around stbd bouys. Decision: no 3rd wire on surface tows from now on.  Use average for net spread.",NA
2008,"DY0806",3,20080306024,"56.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-21,2008-09-21 01:27:00,56.4697,-165.0905,NA,NA,NA,NA,NA,NA,2008-09-21 01:57:00,56.4605,-165.1547,0.2282,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",49,143,NA,NA
2008,"DY0806",3,20080306025,"56-165","CAN","S","S",0,2,"Bering Sea","SEBS",2008-09-21,2008-09-21 05:15:00,56.0795,-165.0692,NA,NA,NA,NA,NA,NA,2008-09-21 05:45:00,56.089,-165.1327,0.2325,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",50,129,"Had to avoid a buoy (pot cod fishery)",NA
2008,"DY0806",3,20080306026,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2008-09-21,2008-09-21 17:21:00,56.5353,-166.9862,NA,NA,NA,NA,NA,NA,2008-09-21 17:51:00,56.5697,-166.9573,0.2445,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",20,46,"Fog",NA
2012,"DY1203",3,20120303115,"58-170","CAN","S","S",0,2,"Bering Sea","SEBS",2012-09-15,2012-09-15 06:07:00,57.9546,-170.0327,NA,NA,NA,NA,NA,NA,2012-09-15 06:37:00,57.9816,-170.0116,0.1797,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",412,800,"Deployment speed 5.5kts. Light scattering w/some concentration at 28m which we will try to sample per D. Jones' request.",NA
