"","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter","event_notes","specimen_notes"
"1315",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",271,"TL",184,NA,NA,NA,0,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1316",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",272,"TL",NA,NA,NA,NA,0,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1317",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",272,"TL",NA,NA,NA,NA,0,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1318",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",272,"TL",NA,NA,NA,NA,0,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1319",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",272,"TL",NA,NA,NA,NA,0,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1320",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",272,"TL",NA,NA,NA,NA,0,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1321",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",273,"TL",NA,NA,NA,NA,0,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1322",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",273,"TL",NA,NA,NA,NA,0,NA,NA,182,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1323",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",273,"TL",NA,NA,NA,NA,0,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1324",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",273,"TL",172,NA,NA,NA,0,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1325",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",274,"TL",154,NA,NA,NA,0,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1326",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",275,"TL",NA,NA,NA,NA,0,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1327",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",275,"TL",NA,NA,NA,NA,0,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1328",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",275,"TL",186,NA,NA,NA,0,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1329",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",276,"TL",NA,NA,NA,NA,0,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1330",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",276,"TL",NA,NA,NA,NA,0,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1331",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",276,"TL",188,NA,NA,NA,0,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1332",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",277,"TL",NA,NA,NA,NA,0,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1333",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",277,"TL",178,NA,NA,NA,0,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1334",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",277,"TL",186,NA,NA,NA,0,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1335",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",277,"TL",196,NA,NA,NA,0,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1336",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",278,"TL",166,NA,NA,NA,0,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1337",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",278,"TL",196,NA,NA,NA,0,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1338",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",279,"TL",NA,NA,NA,NA,0,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1339",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",279,"TL",170,NA,NA,NA,0,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1340",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",279,"TL",180,NA,NA,NA,0,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1341",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",279,"TL",204,NA,NA,NA,0,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1342",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",280,"TL",NA,NA,NA,NA,0,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1343",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",280,"TL",NA,NA,NA,NA,0,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1344",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",280,"TL",184,NA,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1345",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",280,"TL",186,NA,NA,NA,0,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1346",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",280,"TL",192,NA,NA,NA,0,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1347",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",281,"TL",NA,NA,NA,NA,0,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1348",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",281,"TL",188,NA,NA,NA,0,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1349",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",282,"TL",NA,NA,NA,NA,0,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1350",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",282,"TL",186,NA,NA,NA,0,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1351",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",282,"TL",190,NA,NA,NA,0,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1352",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",283,"TL",NA,NA,NA,NA,0,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1353",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",283,"TL",NA,NA,NA,NA,0,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1354",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",283,"TL",200,NA,NA,NA,0,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1355",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",283,"TL",200,NA,NA,NA,0,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1356",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",284,"TL",NA,NA,NA,NA,0,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1357",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",284,"TL",NA,NA,NA,NA,0,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1358",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",284,"TL",NA,NA,NA,NA,0,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1359",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",284,"TL",196,NA,NA,NA,0,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1360",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",284,"TL",222,NA,NA,NA,0,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1361",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",285,"TL",NA,NA,NA,NA,0,NA,NA,166,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1362",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",285,"TL",NA,NA,NA,NA,0,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1363",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",285,"TL",200,NA,NA,NA,0,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1364",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",285,"TL",204,NA,NA,NA,0,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1365",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",285,"TL",218,NA,NA,NA,0,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1366",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",286,"TL",202,NA,NA,NA,0,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1367",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",287,"TL",NA,NA,NA,NA,0,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1368",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",287,"TL",202,NA,NA,NA,0,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1369",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",NA,NA,NA,NA,0,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1370",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",NA,NA,NA,NA,0,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1371",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",NA,NA,NA,NA,0,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1372",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",NA,NA,NA,NA,0,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1373",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",204,NA,NA,NA,0,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1374",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",288,"TL",210,NA,NA,NA,0,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1375",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",289,"TL",NA,NA,NA,NA,0,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1376",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",289,"TL",NA,NA,NA,NA,0,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1377",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",289,"TL",NA,NA,NA,NA,0,NA,NA,184,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1378",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",289,"TL",NA,NA,NA,NA,0,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1379",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",289,"TL",208,NA,NA,NA,0,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1380",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",NA,NA,NA,NA,0,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1381",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",186,NA,NA,NA,0,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1382",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",214,NA,NA,NA,0,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1383",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",216,NA,NA,NA,0,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1384",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",216,NA,NA,NA,0,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1385",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",290,"TL",232,NA,NA,NA,0,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1386",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",291,"TL",NA,NA,NA,NA,0,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1387",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",291,"TL",216,NA,NA,NA,0,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1388",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",291,"TL",216,NA,NA,NA,0,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
"1389",2014,2014-08-24,"DY1408",3,20140308031,"CAN","G","S",0,"57-165",2,"Bering Sea","SEBS",57.005,-164.977,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",292,"TL",194,NA,NA,NA,0,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,"Footrope based on ITI 20-23m.  Vessel speed 4.0-4.1kts.",NA
